State,Route Name,Route Link,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seat Availability
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 00m,21:00,4.0,398,8 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,3.6,314,43 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express(Non AC Seater),18:00,06h 25m,00:25,3.7,294,6 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express(Non AC Seater),19:00,06h 25m,01:25,3.7,294,47 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express(Non AC Seater),20:45,06h 10m,02:55,2.4,280,1 Seat available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04h 50m,02:20,3.5,398,14 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,4.6,284,31 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 81828,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,06h 00m,04:00,1.8,362,37 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 81831,SAPTAGIRI EXPRESS,22:15,06h 00m,04:15,3.6,284,42 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 30m,04:00,2.8,399,2 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 00m,04:30,4.3,425,15 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 81855,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:30,06h 00m,04:30,3.2,362,33 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 81833,SAPTAGIRI EXPRESS,22:55,06h 00m,04:55,4.2,284,39 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,1.8,355,33 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 15m,04:15,4.3,506,11 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 00m,05:00,4.3,398,5 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,06h 00m,05:15,3.8,362,8 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 81824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,06h 00m,05:25,4.6,398,18 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 45m,03:15,2.7,398,33 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04h 30m,04:20,3.6,399,1 Seat available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,06h 00m,05:50,3.5,362,15 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,06h 00m,05:55,4.0,398,9 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),09:00,06h 10m,15:10,4.1,332,7 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),09:40,04h 00m,13:40,4.8,375,6 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),10:00,06h 45m,16:45,4.4,570,31 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,A/C Seater (2+2),11:00,06h 45m,17:45,4.0,379,5 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),12:00,07h 20m,19:20,4.2,332,2 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),12:00,07h 15m,19:15,4.6,475,18 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,HYBUS,Bharat Benz A/C Sleeper (2+1),14:00,05h 40m,19:40,4.5,629,28 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:45,05h 35m,04:20,3.8,899,22 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00,05h 40m,19:40,4.6,550,27 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:00,05h 40m,03:40,4.6,599,31 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:15,05h 58m,19:13,3.9,630,9 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),15:00,07h 20m,22:20,3.5,570,31 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00,07h 10m,23:10,4.7,750,18 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Vibhav Holidays,A/C Sleeper (2+1),17:00,05h 00m,22:00,4.0,952.38,24 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),18:00,06h 55m,00:55,4.6,999,19 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,A/C Seater (2+2),18:00,29h 45m,23:45,3.8,569,30 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),19:30,06h 45m,02:15,4.0,474,36 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:50,06h 25m,05:15,4.7,699,23 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),22:00,06h 45m,04:45,4.2,474,28 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 58m,03:58,4.1,550,33 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Varsha Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.3,899,22 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),23:50,06h 25m,06:15,4.7,699,21 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 00m,04:45,3.4,1110,29 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.1,599,17 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,4.7,599,16 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RCV Travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,4.8,699,17 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,A/C Seater (2+2),23:00,06h 45m,05:45,4.0,488,31 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,3.2,599,19 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,MRS TRAVELS,A/C Sleeper (2+1),23:00,06h 00m,05:00,4.3,999,15 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,3.4,999,23 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,CHOPPA TRAVELS,A/C Sleeper (2+1),23:05,06h 25m,05:30,4.4,899,7 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 30m,05:40,3.6,699,26 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:15,05h 45m,05:00,4.1,999,25 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,HYBUS,Bharat Benz A/C Sleeper (2+1),23:45,05h 30m,05:15,4.7,899,23 Seats available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Shanmukh Travels,A/C Sleeper (2+1),23:20,04h 55m,04:15,3.3,850,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,06h 30m,16:30,3.4,439,23 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9252,INDRA(A.C. Seater),10:30,06h 30m,17:00,4.5,526,27 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,07h 00m,18:00,3.9,412,28 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,06h 55m,18:40,2.6,439,32 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),12:15,06h 00m,18:15,3.6,526,38 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6209,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 45m,19:45,3.3,439,32 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,06h 00m,19:30,3.6,656,44 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,06h 55m,21:25,4.2,439,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,06h 00m,21:00,3.9,656,17 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 15m,21:45,2.3,439,31 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 30m,23:00,2.5,439,30 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,07h 00m,00:15,4.4,439,45 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 00m,04:00,3.4,439,20 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,04:00,3.1,412,37 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 00m,03:30,4.0,439,10 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05h 10m,03:00,3.3,439,33 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05h 05m,03:05,2.5,479,10 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,03:00,4.1,526,9 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 35m,04:50,3.5,439,19 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 56m,04:26,3.7,439,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,04:35,4.5,439,4 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,07h 15m,06:00,2.6,439,33 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,06h 10m,05:00,1.3,439,20 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:00,05h 40m,04:40,3.9,526,7 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 30m,06:45,3.8,439,21 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 45m,06:00,3.3,439,2 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,3.7,439,9 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05h 40m,05:10,4.7,439,19 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,04:20,4.4,656,24 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 10m,06:00,2.7,439,27 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,1.2,439,31 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 40m,06:30,4.7,439,24 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.4,989,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,3.9,1079,11 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.0,899,6 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.8,800,17 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,3.9,750,29 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.4,810,24 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,08h 10m,06:55,3.9,700,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.3,800,22 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,05h 50m,04:35,4.0,850,2 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.0,700,33 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,4.0,899,11 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.8,799,28 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.0,700,31 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,3.8,698,28 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,4.7,664,27 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.2,1049,14 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.5,700,28 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,06h 35m,05:35,4.4,800,28 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.6,699,17 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 50m,06:00,3.3,798,30 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.4,700,15 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,08h 05m,07:20,4.1,700,11 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,699,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.6,649,23 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:25,06h 40m,06:05,4.3,900,30 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:29,05h 31m,05:00,4.2,800,22 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,4.3,825,26 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,4.2,799,17 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:50,05h 25m,05:15,4.2,660,29 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.2,799,21 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,4.8,825,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,4.1,890,25 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,05h 41m,05:40,4.1,890,24 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.4,660,31 Seats available
Andhra Pradesh,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,09h 15m,03:15,4.5,677,19 Seats available
Andhra Pradesh,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.2,522,21 Seats available
