State,Route Name,Route Link,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seat Availability
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,06h 50m,06:30,4.6,970,11 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,07h 00m,03:00,4.8,751,12 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:45,06h 11m,04:56,4.1,599,9 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,05h 35m,04:00,4.3,600,13 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 25m,05:55,5.0,600,4 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:20,06h 30m,05:50,4.1,700,15 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 25m,05:55,5.0,600,6 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07h 00m,06:30,4.6,1070,8 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,07h 50m,07:45,4.5,424,38 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,Bharat Benz A/C Sleeper (2+1),22:30,07h 20m,05:50,4.8,1079.46,6 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,05h 54m,05:44,4.3,750,23 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06h 35m,06:05,4.1,739,21 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,09h 05m,06:35,4.3,839,19 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,07h 25m,05:25,4.5,869,8 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Zingbus Plus,A/C Sleeper (2+1),21:35,06h 50m,04:25,4.9,616,16 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:58,06h 32m,06:30,4.5,1009,19 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 25m,04:25,4.6,819,19 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Classic Travels,A/C Seater / Sleeper (2+2),21:25,07h 00m,04:25,4.1,649,24 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),19:00,08h 15m,03:15,4.6,3300,49 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07h 45m,06:30,4.2,869,16 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,Bharat Benz A/C Sleeper (2+1),17:45,07h 25m,01:10,4.4,1147.32,3 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,Bharat Benz A/C Sleeper (2+1),21:00,07h 25m,04:25,4.6,1015.18,7 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,4.6,3300,46 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,07h 50m,04:50,4.5,759,13 Seats available
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,4.6,3300,45 Seats available
